Pipe DN,Pipe Schedule,Flange Class,Outside Diamter (mm),Length1,Length2,Wall Thickness (mm),Lumped Mass,Raised Face Depth,W Neck C (mm),Flange Outer Radius,Flange Thickness D (mm),Raised Face Radius,new_col
50,XXS,150,60.3,2628,1603,11.07,21.25,1.5,63.5,76.2,17.6,45.95,289
50,XXS,150,60.3,1484,1945,11.07,21.25,1.5,63.5,76.2,17.6,45.95,290
50,XXS,300,60.3,2856,2804,11.07,37.5,1.5,69.9,82.55,20.9,45.95,291
50,XXS,300,60.3,1308,2211,11.07,37.5,1.5,69.9,82.55,20.9,45.95,292
50,XXS,300,60.3,1727,1532,11.07,37.5,1.5,69.9,82.55,20.9,45.95,293
50,XXS,300,60.3,1477,532,11.07,37.5,1.5,69.9,82.55,20.9,45.95,294
50,XXS,300,60.3,513,2390,11.07,37.5,1.5,69.9,82.55,20.9,45.95,295
50,XXS,600,60.3,1039,1535,11.07,56.25,6.4,73.2,82.55,25.4,45.95,296
50,XXS,600,60.3,2064,1306,11.07,56.25,6.4,73.2,82.55,25.4,45.95,297
50,XXS,600,60.3,2262,2983,11.07,56.25,6.4,73.2,82.55,25.4,45.95,298
50,XXS,600,60.3,476,1166,11.07,56.25,6.4,73.2,82.55,25.4,45.95,299
50,XXS,600,60.3,1336,1323,11.07,56.25,6.4,73.2,82.55,25.4,45.95,300
65,40,150,73,928,1794,5.16,0.0001,1.5,69.9,88.9,20.9,52.3,301
65,40,150,73,2534,2536,5.16,0.0001,1.5,69.9,88.9,20.9,52.3,302
65,40,150,73,2692,1350,5.16,0.0001,1.5,69.9,88.9,20.9,52.3,303
65,40,150,73,1506,1679,5.16,0.0001,1.5,69.9,88.9,20.9,52.3,304
65,40,150,73,1867,1900,5.16,0.0001,1.5,69.9,88.9,20.9,52.3,305
65,40,300,73,1857,1784,5.16,0.0001,1.5,76.2,95.25,23.9,52.3,306
65,40,300,73,2236,2919,5.16,0.0001,1.5,76.2,95.25,23.9,52.3,307
65,40,300,73,2392,528,5.16,0.0001,1.5,76.2,95.25,23.9,52.3,308
65,40,300,73,1001,2292,5.16,0.0001,1.5,76.2,95.25,23.9,52.3,309
65,40,300,73,1479,1954,5.16,0.0001,1.5,76.2,95.25,23.9,52.3,310
65,40,600,73,2241,2994,5.16,0.0001,6.4,79.2,95.25,28.4,52.3,311
65,40,600,73,2857,1549,5.16,0.0001,6.4,79.2,95.25,28.4,52.3,312
65,40,600,73,2651,2548,5.16,0.0001,6.4,79.2,95.25,28.4,52.3,313
65,40,600,73,858,2841,5.16,0.0001,6.4,79.2,95.25,28.4,52.3,314
65,40,600,73,540,2802,5.16,0.0001,6.4,79.2,95.25,28.4,52.3,315
65,40,150,73,2671,606,5.16,23,1.5,69.9,88.9,20.9,52.3,316
65,40,150,73,899,1803,5.16,23,1.5,69.9,88.9,20.9,52.3,317
65,40,150,73,1777,1027,5.16,23,1.5,69.9,88.9,20.9,52.3,318
65,40,150,73,1548,2371,5.16,23,1.5,69.9,88.9,20.9,52.3,319
65,40,150,73,1688,1386,5.16,23,1.5,69.9,88.9,20.9,52.3,320
65,40,300,73,375,458,5.16,45,1.5,76.2,95.25,23.9,52.3,321
65,40,300,73,2198,1881,5.16,45,1.5,76.2,95.25,23.9,52.3,322
65,40,300,73,864,2267,5.16,45,1.5,76.2,95.25,23.9,52.3,323
65,40,300,73,773,530,5.16,45,1.5,76.2,95.25,23.9,52.3,324
65,40,300,73,2422,2052,5.16,45,1.5,76.2,95.25,23.9,52.3,325
65,40,600,73,1092,802,5.16,55,6.4,79.2,95.25,28.4,52.3,326
65,40,600,73,1879,1469,5.16,55,6.4,79.2,95.25,28.4,52.3,327
65,40,600,73,1974,520,5.16,55,6.4,79.2,95.25,28.4,52.3,328
65,40,600,73,1594,1622,5.16,55,6.4,79.2,95.25,28.4,52.3,329
65,40,600,73,1132,1173,5.16,55,6.4,79.2,95.25,28.4,52.3,330
65,40,150,73,2211,626,5.16,17.25,1.5,69.9,88.9,20.9,52.3,331
65,40,150,73,1757,632,5.16,17.25,1.5,69.9,88.9,20.9,52.3,332
65,40,150,73,1320,1586,5.16,17.25,1.5,69.9,88.9,20.9,52.3,333
65,40,150,73,2450,1522,5.16,17.25,1.5,69.9,88.9,20.9,52.3,334
65,40,150,73,1709,588,5.16,17.25,1.5,69.9,88.9,20.9,52.3,335
65,40,300,73,1764,1024,5.16,33.75,1.5,76.2,95.25,23.9,52.3,336
65,40,300,73,2519,1046,5.16,33.75,1.5,76.2,95.25,23.9,52.3,337
65,40,300,73,1458,2205,5.16,33.75,1.5,76.2,95.25,23.9,52.3,338
65,40,300,73,2317,2538,5.16,33.75,1.5,76.2,95.25,23.9,52.3,339
65,40,300,73,1643,2819,5.16,33.75,1.5,76.2,95.25,23.9,52.3,340
65,40,600,73,2187,320,5.16,41.25,6.4,79.2,95.25,28.4,52.3,341
65,40,600,73,1677,2076,5.16,41.25,6.4,79.2,95.25,28.4,52.3,342
65,40,600,73,2953,1528,5.16,41.25,6.4,79.2,95.25,28.4,52.3,343
65,40,600,73,1963,712,5.16,41.25,6.4,79.2,95.25,28.4,52.3,344
65,40,600,73,2969,1683,5.16,41.25,6.4,79.2,95.25,28.4,52.3,345
65,40,150,73,2126,1096,5.16,28.75,1.5,69.9,88.9,20.9,52.3,346
65,40,150,73,1764,2652,5.16,28.75,1.5,69.9,88.9,20.9,52.3,347
65,40,150,73,873,2695,5.16,28.75,1.5,69.9,88.9,20.9,52.3,348
65,40,150,73,1739,456,5.16,28.75,1.5,69.9,88.9,20.9,52.3,349
65,40,150,73,1299,2130,5.16,28.75,1.5,69.9,88.9,20.9,52.3,350
65,40,300,73,357,1421,5.16,56.25,1.5,76.2,95.25,23.9,52.3,351
65,40,300,73,1358,2706,5.16,56.25,1.5,76.2,95.25,23.9,52.3,352
65,40,300,73,402,2393,5.16,56.25,1.5,76.2,95.25,23.9,52.3,353
65,40,300,73,2720,2420,5.16,56.25,1.5,76.2,95.25,23.9,52.3,354
65,40,300,73,1775,1918,5.16,56.25,1.5,76.2,95.25,23.9,52.3,355
65,40,600,73,2426,2786,5.16,68.75,6.4,79.2,95.25,28.4,52.3,356
65,40,600,73,1923,532,5.16,68.75,6.4,79.2,95.25,28.4,52.3,357
65,40,600,73,1879,1512,5.16,68.75,6.4,79.2,95.25,28.4,52.3,358
65,40,600,73,578,1615,5.16,68.75,6.4,79.2,95.25,28.4,52.3,359
65,40,600,73,2522,755,5.16,68.75,6.4,79.2,95.25,28.4,52.3,360
65,STD,150,73,1554,2357,5.16,0.0001,1.5,69.9,88.9,20.9,52.3,361
65,STD,150,73,1214,2458,5.16,0.0001,1.5,69.9,88.9,20.9,52.3,362
65,STD,150,73,1461,2562,5.16,0.0001,1.5,69.9,88.9,20.9,52.3,363
65,STD,150,73,2816,952,5.16,0.0001,1.5,69.9,88.9,20.9,52.3,364
65,STD,150,73,1586,1609,5.16,0.0001,1.5,69.9,88.9,20.9,52.3,365
65,STD,300,73,2382,656,5.16,0.0001,1.5,76.2,95.25,23.9,52.3,366
65,STD,300,73,577,2084,5.16,0.0001,1.5,76.2,95.25,23.9,52.3,367
65,STD,300,73,2628,1118,5.16,0.0001,1.5,76.2,95.25,23.9,52.3,368
65,STD,300,73,596,2461,5.16,0.0001,1.5,76.2,95.25,23.9,52.3,369
65,STD,300,73,2899,1034,5.16,0.0001,1.5,76.2,95.25,23.9,52.3,370
65,STD,600,73,819,2852,5.16,0.0001,6.4,79.2,95.25,28.4,52.3,371
65,STD,600,73,2655,776,5.16,0.0001,6.4,79.2,95.25,28.4,52.3,372
65,STD,600,73,2954,2641,5.16,0.0001,6.4,79.2,95.25,28.4,52.3,373
65,STD,600,73,735,2796,5.16,0.0001,6.4,79.2,95.25,28.4,52.3,374
65,STD,600,73,313,976,5.16,0.0001,6.4,79.2,95.25,28.4,52.3,375
65,STD,150,73,632,2015,5.16,23,1.5,69.9,88.9,20.9,52.3,376
65,STD,150,73,1610,1096,5.16,23,1.5,69.9,88.9,20.9,52.3,377
65,STD,150,73,1390,2511,5.16,23,1.5,69.9,88.9,20.9,52.3,378
65,STD,150,73,323,699,5.16,23,1.5,69.9,88.9,20.9,52.3,379
65,STD,150,73,1627,2324,5.16,23,1.5,69.9,88.9,20.9,52.3,380
65,STD,300,73,682,1871,5.16,45,1.5,76.2,95.25,23.9,52.3,381
65,STD,300,73,2153,2449,5.16,45,1.5,76.2,95.25,23.9,52.3,382
65,STD,300,73,468,2979,5.16,45,1.5,76.2,95.25,23.9,52.3,383
65,STD,300,73,2257,834,5.16,45,1.5,76.2,95.25,23.9,52.3,384
65,STD,300,73,2869,1356,5.16,45,1.5,76.2,95.25,23.9,52.3,385
65,STD,600,73,2379,2965,5.16,55,6.4,79.2,95.25,28.4,52.3,386
65,STD,600,73,1167,616,5.16,55,6.4,79.2,95.25,28.4,52.3,387
65,STD,600,73,2135,1594,5.16,55,6.4,79.2,95.25,28.4,52.3,388
65,STD,600,73,398,1827,5.16,55,6.4,79.2,95.25,28.4,52.3,389
65,STD,600,73,2075,774,5.16,55,6.4,79.2,95.25,28.4,52.3,390
65,STD,150,73,1041,461,5.16,17.25,1.5,69.9,88.9,20.9,52.3,391
65,STD,150,73,1479,1329,5.16,17.25,1.5,69.9,88.9,20.9,52.3,392
65,STD,150,73,1732,2867,5.16,17.25,1.5,69.9,88.9,20.9,52.3,393
65,STD,150,73,2826,1937,5.16,17.25,1.5,69.9,88.9,20.9,52.3,394
65,STD,150,73,594,2312,5.16,17.25,1.5,69.9,88.9,20.9,52.3,395
65,STD,300,73,2853,1306,5.16,33.75,1.5,76.2,95.25,23.9,52.3,396
65,STD,300,73,1651,2783,5.16,33.75,1.5,76.2,95.25,23.9,52.3,397
65,STD,300,73,1328,2615,5.16,33.75,1.5,76.2,95.25,23.9,52.3,398
65,STD,300,73,538,1877,5.16,33.75,1.5,76.2,95.25,23.9,52.3,399
65,STD,300,73,1692,1645,5.16,33.75,1.5,76.2,95.25,23.9,52.3,400
65,STD,600,73,1416,2867,5.16,41.25,6.4,79.2,95.25,28.4,52.3,401
65,STD,600,73,2594,2357,5.16,41.25,6.4,79.2,95.25,28.4,52.3,402
65,STD,600,73,2203,2157,5.16,41.25,6.4,79.2,95.25,28.4,52.3,403
65,STD,600,73,767,2321,5.16,41.25,6.4,79.2,95.25,28.4,52.3,404
65,STD,600,73,2609,301,5.16,41.25,6.4,79.2,95.25,28.4,52.3,405
65,STD,150,73,2716,1691,5.16,28.75,1.5,69.9,88.9,20.9,52.3,406
65,STD,150,73,2405,2773,5.16,28.75,1.5,69.9,88.9,20.9,52.3,407
65,STD,150,73,1431,2822,5.16,28.75,1.5,69.9,88.9,20.9,52.3,408
65,STD,150,73,1402,2039,5.16,28.75,1.5,69.9,88.9,20.9,52.3,409
65,STD,150,73,1759,418,5.16,28.75,1.5,69.9,88.9,20.9,52.3,410
65,STD,300,73,2554,1788,5.16,56.25,1.5,76.2,95.25,23.9,52.3,411
65,STD,300,73,2123,1702,5.16,56.25,1.5,76.2,95.25,23.9,52.3,412
65,STD,300,73,1853,1854,5.16,56.25,1.5,76.2,95.25,23.9,52.3,413
65,STD,300,73,1653,1993,5.16,56.25,1.5,76.2,95.25,23.9,52.3,414
65,STD,300,73,2806,1744,5.16,56.25,1.5,76.2,95.25,23.9,52.3,415
65,STD,600,73,2841,1240,5.16,68.75,6.4,79.2,95.25,28.4,52.3,416
65,STD,600,73,2029,493,5.16,68.75,6.4,79.2,95.25,28.4,52.3,417
65,STD,600,73,1458,2519,5.16,68.75,6.4,79.2,95.25,28.4,52.3,418
65,STD,600,73,750,2288,5.16,68.75,6.4,79.2,95.25,28.4,52.3,419
65,STD,600,73,2422,1648,5.16,68.75,6.4,79.2,95.25,28.4,52.3,420
65,80,150,73,2748,1692,7.01,0.0001,1.5,69.9,88.9,20.9,52.3,421
65,80,150,73,2538,2830,7.01,0.0001,1.5,69.9,88.9,20.9,52.3,422
65,80,150,73,1911,2323,7.01,0.0001,1.5,69.9,88.9,20.9,52.3,423
65,80,150,73,1278,1386,7.01,0.0001,1.5,69.9,88.9,20.9,52.3,424
65,80,150,73,1483,940,7.01,0.0001,1.5,69.9,88.9,20.9,52.3,425
65,80,300,73,559,2091,7.01,0.0001,1.5,76.2,95.25,23.9,52.3,426
65,80,300,73,506,2008,7.01,0.0001,1.5,76.2,95.25,23.9,52.3,427
65,80,300,73,459,819,7.01,0.0001,1.5,76.2,95.25,23.9,52.3,428
65,80,300,73,2481,2925,7.01,0.0001,1.5,76.2,95.25,23.9,52.3,429
65,80,300,73,647,1413,7.01,0.0001,1.5,76.2,95.25,23.9,52.3,430
65,80,600,73,1456,2012,7.01,0.0001,6.4,79.2,95.25,28.4,52.3,431
65,80,600,73,546,1250,7.01,0.0001,6.4,79.2,95.25,28.4,52.3,432
65,80,600,73,974,835,7.01,0.0001,6.4,79.2,95.25,28.4,52.3,433
65,80,600,73,438,2263,7.01,0.0001,6.4,79.2,95.25,28.4,52.3,434
65,80,600,73,2018,460,7.01,0.0001,6.4,79.2,95.25,28.4,52.3,435
65,80,150,73,2224,1256,7.01,23,1.5,69.9,88.9,20.9,52.3,436
65,80,150,73,1446,1965,7.01,23,1.5,69.9,88.9,20.9,52.3,437
65,80,150,73,1678,2939,7.01,23,1.5,69.9,88.9,20.9,52.3,438
65,80,150,73,1304,401,7.01,23,1.5,69.9,88.9,20.9,52.3,439
65,80,150,73,1301,2886,7.01,23,1.5,69.9,88.9,20.9,52.3,440
65,80,300,73,1260,1909,7.01,45,1.5,76.2,95.25,23.9,52.3,441
65,80,300,73,2579,383,7.01,45,1.5,76.2,95.25,23.9,52.3,442
65,80,300,73,2717,2749,7.01,45,1.5,76.2,95.25,23.9,52.3,443
65,80,300,73,2388,2806,7.01,45,1.5,76.2,95.25,23.9,52.3,444
65,80,300,73,1259,1264,7.01,45,1.5,76.2,95.25,23.9,52.3,445
65,80,600,73,2468,2281,7.01,55,6.4,79.2,95.25,28.4,52.3,446
65,80,600,73,1199,1064,7.01,55,6.4,79.2,95.25,28.4,52.3,447
65,80,600,73,1972,1171,7.01,55,6.4,79.2,95.25,28.4,52.3,448
65,80,600,73,532,1671,7.01,55,6.4,79.2,95.25,28.4,52.3,449
65,80,600,73,2345,2394,7.01,55,6.4,79.2,95.25,28.4,52.3,450
65,80,150,73,1235,1156,7.01,17.25,1.5,69.9,88.9,20.9,52.3,451
65,80,150,73,2673,1191,7.01,17.25,1.5,69.9,88.9,20.9,52.3,452
65,80,150,73,1145,2379,7.01,17.25,1.5,69.9,88.9,20.9,52.3,453
65,80,150,73,1334,550,7.01,17.25,1.5,69.9,88.9,20.9,52.3,454
65,80,150,73,675,1116,7.01,17.25,1.5,69.9,88.9,20.9,52.3,455
65,80,300,73,763,1794,7.01,33.75,1.5,76.2,95.25,23.9,52.3,456
65,80,300,73,1150,812,7.01,33.75,1.5,76.2,95.25,23.9,52.3,457
65,80,300,73,768,627,7.01,33.75,1.5,76.2,95.25,23.9,52.3,458
65,80,300,73,2171,2888,7.01,33.75,1.5,76.2,95.25,23.9,52.3,459
65,80,300,73,1998,2393,7.01,33.75,1.5,76.2,95.25,23.9,52.3,460
65,80,600,73,1358,1697,7.01,41.25,6.4,79.2,95.25,28.4,52.3,461
65,80,600,73,1689,924,7.01,41.25,6.4,79.2,95.25,28.4,52.3,462
65,80,600,73,830,661,7.01,41.25,6.4,79.2,95.25,28.4,52.3,463
65,80,600,73,490,1906,7.01,41.25,6.4,79.2,95.25,28.4,52.3,464
65,80,600,73,660,2349,7.01,41.25,6.4,79.2,95.25,28.4,52.3,465
65,80,150,73,1079,407,7.01,28.75,1.5,69.9,88.9,20.9,52.3,466
65,80,150,73,2814,359,7.01,28.75,1.5,69.9,88.9,20.9,52.3,467
65,80,150,73,1163,2528,7.01,28.75,1.5,69.9,88.9,20.9,52.3,468
65,80,150,73,2122,2537,7.01,28.75,1.5,69.9,88.9,20.9,52.3,469
65,80,150,73,549,2410,7.01,28.75,1.5,69.9,88.9,20.9,52.3,470
65,80,300,73,326,2638,7.01,56.25,1.5,76.2,95.25,23.9,52.3,471
65,80,300,73,1286,973,7.01,56.25,1.5,76.2,95.25,23.9,52.3,472
65,80,300,73,2635,1934,7.01,56.25,1.5,76.2,95.25,23.9,52.3,473
65,80,300,73,1372,1973,7.01,56.25,1.5,76.2,95.25,23.9,52.3,474
65,80,300,73,2048,303,7.01,56.25,1.5,76.2,95.25,23.9,52.3,475
65,80,600,73,418,659,7.01,68.75,6.4,79.2,95.25,28.4,52.3,476
65,80,600,73,1809,2699,7.01,68.75,6.4,79.2,95.25,28.4,52.3,477
65,80,600,73,708,1961,7.01,68.75,6.4,79.2,95.25,28.4,52.3,478
65,80,600,73,1498,2254,7.01,68.75,6.4,79.2,95.25,28.4,52.3,479
65,80,600,73,1579,2956,7.01,68.75,6.4,79.2,95.25,28.4,52.3,480
65,XS,150,73,1628,1016,7.01,0.0001,1.5,69.9,88.9,20.9,52.3,481
65,XS,150,73,728,2763,7.01,0.0001,1.5,69.9,88.9,20.9,52.3,482
65,XS,150,73,2474,2034,7.01,0.0001,1.5,69.9,88.9,20.9,52.3,483
65,XS,150,73,321,2286,7.01,0.0001,1.5,69.9,88.9,20.9,52.3,484
65,XS,150,73,784,384,7.01,0.0001,1.5,69.9,88.9,20.9,52.3,485
65,XS,300,73,2775,1396,7.01,0.0001,1.5,76.2,95.25,23.9,52.3,486
65,XS,300,73,2784,1987,7.01,0.0001,1.5,76.2,95.25,23.9,52.3,487
65,XS,300,73,1512,2725,7.01,0.0001,1.5,76.2,95.25,23.9,52.3,488
65,XS,300,73,1764,2515,7.01,0.0001,1.5,76.2,95.25,23.9,52.3,489
65,XS,300,73,1307,2429,7.01,0.0001,1.5,76.2,95.25,23.9,52.3,490
65,XS,600,73,2976,2188,7.01,0.0001,6.4,79.2,95.25,28.4,52.3,491
65,XS,600,73,342,1166,7.01,0.0001,6.4,79.2,95.25,28.4,52.3,492
65,XS,600,73,1194,1229,7.01,0.0001,6.4,79.2,95.25,28.4,52.3,493
65,XS,600,73,2261,2924,7.01,0.0001,6.4,79.2,95.25,28.4,52.3,494
65,XS,600,73,602,2974,7.01,0.0001,6.4,79.2,95.25,28.4,52.3,495
65,XS,150,73,2721,2662,7.01,23,1.5,69.9,88.9,20.9,52.3,496
65,XS,150,73,2622,1075,7.01,23,1.5,69.9,88.9,20.9,52.3,497
65,XS,150,73,2353,650,7.01,23,1.5,69.9,88.9,20.9,52.3,498
65,XS,150,73,2473,956,7.01,23,1.5,69.9,88.9,20.9,52.3,499
65,XS,150,73,1185,454,7.01,23,1.5,69.9,88.9,20.9,52.3,500
65,XS,300,73,1363,567,7.01,45,1.5,76.2,95.25,23.9,52.3,501
65,XS,300,73,1260,1388,7.01,45,1.5,76.2,95.25,23.9,52.3,502
65,XS,300,73,1465,510,7.01,45,1.5,76.2,95.25,23.9,52.3,503
65,XS,300,73,1072,1169,7.01,45,1.5,76.2,95.25,23.9,52.3,504
65,XS,300,73,1005,313,7.01,45,1.5,76.2,95.25,23.9,52.3,505
65,XS,600,73,1714,1300,7.01,55,6.4,79.2,95.25,28.4,52.3,506
65,XS,600,73,468,949,7.01,55,6.4,79.2,95.25,28.4,52.3,507
65,XS,600,73,1075,681,7.01,55,6.4,79.2,95.25,28.4,52.3,508
65,XS,600,73,1648,1441,7.01,55,6.4,79.2,95.25,28.4,52.3,509
65,XS,600,73,1957,1391,7.01,55,6.4,79.2,95.25,28.4,52.3,510
65,XS,150,73,1154,1761,7.01,17.25,1.5,69.9,88.9,20.9,52.3,511
65,XS,150,73,1402,1569,7.01,17.25,1.5,69.9,88.9,20.9,52.3,512
65,XS,150,73,1437,1853,7.01,17.25,1.5,69.9,88.9,20.9,52.3,513
65,XS,150,73,1992,1944,7.01,17.25,1.5,69.9,88.9,20.9,52.3,514
65,XS,150,73,406,1473,7.01,17.25,1.5,69.9,88.9,20.9,52.3,515
65,XS,300,73,1028,1666,7.01,33.75,1.5,76.2,95.25,23.9,52.3,516
65,XS,300,73,1237,351,7.01,33.75,1.5,76.2,95.25,23.9,52.3,517
65,XS,300,73,676,852,7.01,33.75,1.5,76.2,95.25,23.9,52.3,518
65,XS,300,73,1967,1792,7.01,33.75,1.5,76.2,95.25,23.9,52.3,519
65,XS,300,73,1846,1136,7.01,33.75,1.5,76.2,95.25,23.9,52.3,520
65,XS,600,73,429,313,7.01,41.25,6.4,79.2,95.25,28.4,52.3,521
65,XS,600,73,302,1335,7.01,41.25,6.4,79.2,95.25,28.4,52.3,522
65,XS,600,73,1484,818,7.01,41.25,6.4,79.2,95.25,28.4,52.3,523
65,XS,600,73,1434,368,7.01,41.25,6.4,79.2,95.25,28.4,52.3,524
65,XS,600,73,1857,490,7.01,41.25,6.4,79.2,95.25,28.4,52.3,525
65,XS,150,73,932,875,7.01,28.75,1.5,69.9,88.9,20.9,52.3,526
65,XS,150,73,1572,1500,7.01,28.75,1.5,69.9,88.9,20.9,52.3,527
65,XS,150,73,357,1575,7.01,28.75,1.5,69.9,88.9,20.9,52.3,528
65,XS,150,73,1857,1577,7.01,28.75,1.5,69.9,88.9,20.9,52.3,529
65,XS,150,73,1258,1956,7.01,28.75,1.5,69.9,88.9,20.9,52.3,530
65,XS,300,73,1499,1751,7.01,56.25,1.5,76.2,95.25,23.9,52.3,531
65,XS,300,73,1536,523,7.01,56.25,1.5,76.2,95.25,23.9,52.3,532
65,XS,300,73,680,1341,7.01,56.25,1.5,76.2,95.25,23.9,52.3,533
65,XS,300,73,1465,1955,7.01,56.25,1.5,76.2,95.25,23.9,52.3,534
65,XS,300,73,930,524,7.01,56.25,1.5,76.2,95.25,23.9,52.3,535
65,XS,600,73,1259,785,7.01,68.75,6.4,79.2,95.25,28.4,52.3,536
65,XS,600,73,1374,648,7.01,68.75,6.4,79.2,95.25,28.4,52.3,537
65,XS,600,73,523,1529,7.01,68.75,6.4,79.2,95.25,28.4,52.3,538
65,XS,600,73,1387,709,7.01,68.75,6.4,79.2,95.25,28.4,52.3,539
65,XS,600,73,1453,643,7.01,68.75,6.4,79.2,95.25,28.4,52.3,540
65,XXS,150,73,1717,471,14.02,0.0001,1.5,69.9,88.9,20.9,52.3,541
65,XXS,150,73,1010,323,14.02,0.0001,1.5,69.9,88.9,20.9,52.3,542
65,XXS,150,73,355,1878,14.02,0.0001,1.5,69.9,88.9,20.9,52.3,543
65,XXS,150,73,390,479,14.02,0.0001,1.5,69.9,88.9,20.9,52.3,544
65,XXS,150,73,708,1900,14.02,0.0001,1.5,69.9,88.9,20.9,52.3,545
65,XXS,300,73,1563,1624,14.02,0.0001,1.5,76.2,95.25,23.9,52.3,546
65,XXS,300,73,1463,1535,14.02,0.0001,1.5,76.2,95.25,23.9,52.3,547
65,XXS,300,73,337,306,14.02,0.0001,1.5,76.2,95.25,23.9,52.3,548
65,XXS,300,73,473,1256,14.02,0.0001,1.5,76.2,95.25,23.9,52.3,549
65,XXS,300,73,865,1793,14.02,0.0001,1.5,76.2,95.25,23.9,52.3,550
65,XXS,600,73,1766,1385,14.02,0.0001,6.4,79.2,95.25,28.4,52.3,551
65,XXS,600,73,573,535,14.02,0.0001,6.4,79.2,95.25,28.4,52.3,552
65,XXS,600,73,1590,1736,14.02,0.0001,6.4,79.2,95.25,28.4,52.3,553
65,XXS,600,73,1089,1453,14.02,0.0001,6.4,79.2,95.25,28.4,52.3,554
65,XXS,600,73,491,1252,14.02,0.0001,6.4,79.2,95.25,28.4,52.3,555
65,XXS,150,73,1384,896,14.02,23,1.5,69.9,88.9,20.9,52.3,556
65,XXS,150,73,382,1696,14.02,23,1.5,69.9,88.9,20.9,52.3,557
65,XXS,150,73,568,1252,14.02,23,1.5,69.9,88.9,20.9,52.3,558
65,XXS,150,73,1392,627,14.02,23,1.5,69.9,88.9,20.9,52.3,559
65,XXS,150,73,1533,718,14.02,23,1.5,69.9,88.9,20.9,52.3,560
65,XXS,300,73,1836,1076,14.02,45,1.5,76.2,95.25,23.9,52.3,561
65,XXS,300,73,382,1705,14.02,45,1.5,76.2,95.25,23.9,52.3,562
65,XXS,300,73,1703,778,14.02,45,1.5,76.2,95.25,23.9,52.3,563
65,XXS,300,73,999,1520,14.02,45,1.5,76.2,95.25,23.9,52.3,564
65,XXS,300,73,586,635,14.02,45,1.5,76.2,95.25,23.9,52.3,565
65,XXS,600,73,1428,1166,14.02,55,6.4,79.2,95.25,28.4,52.3,566
65,XXS,600,73,914,752,14.02,55,6.4,79.2,95.25,28.4,52.3,567
65,XXS,600,73,563,691,14.02,55,6.4,79.2,95.25,28.4,52.3,568
65,XXS,600,73,973,1343,14.02,55,6.4,79.2,95.25,28.4,52.3,569
65,XXS,600,73,1906,430,14.02,55,6.4,79.2,95.25,28.4,52.3,570
65,XXS,150,73,774,1141,14.02,17.25,1.5,69.9,88.9,20.9,52.3,571
65,XXS,150,73,1424,1798,14.02,17.25,1.5,69.9,88.9,20.9,52.3,572
65,XXS,150,73,978,1439,14.02,17.25,1.5,69.9,88.9,20.9,52.3,573
65,XXS,150,73,527,1436,14.02,17.25,1.5,69.9,88.9,20.9,52.3,574
65,XXS,150,73,328,1165,14.02,17.25,1.5,69.9,88.9,20.9,52.3,575
65,XXS,300,73,774,794,14.02,33.75,1.5,76.2,95.25,23.9,52.3,576
65,XXS,300,73,1868,332,14.02,33.75,1.5,76.2,95.25,23.9,52.3,577
65,XXS,300,73,686,563,14.02,33.75,1.5,76.2,95.25,23.9,52.3,578
65,XXS,300,73,504,921,14.02,33.75,1.5,76.2,95.25,23.9,52.3,579
65,XXS,300,73,901,1402,14.02,33.75,1.5,76.2,95.25,23.9,52.3,580
65,XXS,600,73,1873,1447,14.02,41.25,6.4,79.2,95.25,28.4,52.3,581
65,XXS,600,73,1066,736,14.02,41.25,6.4,79.2,95.25,28.4,52.3,582
65,XXS,600,73,1674,382,14.02,41.25,6.4,79.2,95.25,28.4,52.3,583
65,XXS,600,73,1841,861,14.02,41.25,6.4,79.2,95.25,28.4,52.3,584
65,XXS,600,73,992,453,14.02,41.25,6.4,79.2,95.25,28.4,52.3,585
65,XXS,150,73,1770,1122,14.02,28.75,1.5,69.9,88.9,20.9,52.3,586
65,XXS,150,73,1505,1717,14.02,28.75,1.5,69.9,88.9,20.9,52.3,587
65,XXS,150,73,831,734,14.02,28.75,1.5,69.9,88.9,20.9,52.3,588
65,XXS,150,73,457,1229,14.02,28.75,1.5,69.9,88.9,20.9,52.3,589
65,XXS,150,73,1108,820,14.02,28.75,1.5,69.9,88.9,20.9,52.3,590
65,XXS,300,73,810,1535,14.02,56.25,1.5,76.2,95.25,23.9,52.3,591
65,XXS,300,73,462,1353,14.02,56.25,1.5,76.2,95.25,23.9,52.3,592
65,XXS,300,73,1596,1495,14.02,56.25,1.5,76.2,95.25,23.9,52.3,593
65,XXS,300,73,351,943,14.02,56.25,1.5,76.2,95.25,23.9,52.3,594
65,XXS,300,73,1333,1080,14.02,56.25,1.5,76.2,95.25,23.9,52.3,595
65,XXS,600,73,1636,1266,14.02,68.75,6.4,79.2,95.25,28.4,52.3,596
65,XXS,600,73,679,1681,14.02,68.75,6.4,79.2,95.25,28.4,52.3,597
65,XXS,600,73,1270,771,14.02,68.75,6.4,79.2,95.25,28.4,52.3,598
65,XXS,600,73,1910,1881,14.02,68.75,6.4,79.2,95.25,28.4,52.3,599
65,XXS,600,73,773,1267,14.02,68.75,6.4,79.2,95.25,28.4,52.3,600
80,40,150,88.9,619,1168,5.49,0.0001,1.5,69.9,95.25,22.4,63.5,601
80,40,150,88.9,876,994,5.49,0.0001,1.5,69.9,95.25,22.4,63.5,602
