pipe_dn,pipe_schedule,flange_class,outside_diameter,length1,length2,wall_thickness,lumped_mass,raised_face_depth,w_neck_c,flange_outer_radius,flange_thickness_d,raised_face_radius,x_deformation_position,y_deformation_position,z_deformation_position,frequency,support_right,support_left,support,allowable_deformation
50,STD,300,60.3,2919.0,4782.0,3.91,0.0,1.5,69.9,82.55,20.9,45.95,-858.51,6.274,27.488,5.2405,Fixed,Fixed,Fixed_Fixed,18.553
50,STD,300,60.3,696.0,1815.0,3.91,0.0,1.5,69.9,82.55,20.9,45.95,-490.49,0.0,-30.15,45.1469,Fixed,Fixed,Fixed_Fixed,2.302
50,STD,600,60.3,3267.0,4547.0,3.91,0.0,6.4,73.2,82.55,25.4,45.95,-579.97,11.809,24.522,4.8906,Fixed,Fixed,Fixed_Fixed,15.562
50,STD,600,60.3,4739.0,3260.0,3.91,0.0,6.4,73.2,82.55,25.4,45.95,659.85,16.97,21.279,4.7029,Fixed,Fixed,Fixed_Fixed,16.604
50,STD,600,60.3,4489.0,4324.0,3.91,0.0,6.4,73.2,82.55,25.4,45.95,135.16,24.522,11.809,3.8561,Fixed,Fixed,Fixed_Fixed,18.878
50,STD,600,60.3,4429.0,3074.0,3.91,0.0,6.4,73.2,82.55,25.4,45.95,621.1,6.709,29.394,5.2895,Fixed,Fixed,Fixed_Fixed,14.483
50,STD,600,60.3,1920.0,2384.0,3.91,0.0,6.4,73.2,82.55,25.4,45.95,-228.88,6.274,27.488,14.3019,Fixed,Fixed,Fixed_Fixed,4.302
50,STD,150,60.3,3605.0,4187.0,3.91,17.0,1.5,63.5,76.2,17.6,45.95,-230.03,24.522,11.809,3.9156,Fixed,Fixed,Fixed_Fixed,14.137
50,STD,150,60.3,2778.0,4175.0,3.91,17.0,1.5,63.5,76.2,17.6,45.95,-529.51,6.4915,28.441,4.9316,Fixed,Fixed,Fixed_Fixed,11.651
50,STD,150,60.3,3399.0,4008.0,3.91,17.0,1.5,63.5,76.2,17.6,45.95,-274.81,0.0,30.15,4.2776,Fixed,Fixed,Fixed_Fixed,12.753
50,STD,150,60.3,1561.0,3622.0,3.91,17.0,1.5,63.5,76.2,17.6,45.95,-834.88,12.657,26.284,9.2644,Fixed,Fixed,Fixed_Fixed,7.582
50,STD,150,60.3,3157.0,2262.0,3.91,17.0,1.5,63.5,76.2,17.6,45.95,337.75,0.0,30.15,7.4465,Fixed,Fixed,Fixed_Fixed,6.819
50,STD,300,60.3,526.0,1836.0,3.91,30.0,1.5,69.9,82.55,20.9,45.95,-495.2,0.0,30.15,35.5462,Fixed,Fixed,Fixed_Fixed,1.61
50,STD,300,60.3,3569.0,4851.0,3.91,30.0,1.5,69.9,82.55,20.9,45.95,-491.81,24.522,11.809,2.9899,Fixed,Fixed,Fixed_Fixed,17.502
50,STD,300,60.3,1707.0,3691.0,3.91,30.0,1.5,69.9,82.55,20.9,45.95,-731.48,6.4915,28.441,7.1885,Fixed,Fixed,Fixed_Fixed,7.78
50,STD,300,60.3,1078.0,2851.0,3.91,30.0,1.5,69.9,82.55,20.9,45.95,-673.43,0.0,30.15,13.3347,Fixed,Fixed,Fixed_Fixed,4.268
50,STD,300,60.3,1862.0,786.0,3.91,30.0,1.5,69.9,82.55,20.9,45.95,377.42,0.0,30.15,23.9387,Fixed,Fixed,Fixed_Fixed,1.727
50,STD,600,60.3,1078.0,3081.0,3.91,45.0,6.4,73.2,82.55,25.4,45.95,-725.68,0.0,30.15,11.0916,Fixed,Fixed,Fixed_Fixed,4.214
50,STD,600,60.3,4599.0,3187.0,3.91,45.0,6.4,73.2,82.55,25.4,45.95,529.3,16.97,21.279,3.0302,Fixed,Fixed,Fixed_Fixed,13.14
50,STD,600,60.3,1635.0,4763.0,3.91,45.0,6.4,73.2,82.55,25.4,45.95,-1197.6,6.0565,26.535,5.5066,Fixed,Fixed,Fixed_Fixed,11.29
50,STD,600,60.3,806.0,2626.0,3.91,45.0,6.4,73.2,82.55,25.4,45.95,-658.92,0.0,30.15,16.3512,Fixed,Fixed,Fixed_Fixed,2.956
50,STD,600,60.3,850.0,2913.0,3.91,45.0,6.4,73.2,82.55,25.4,45.95,-786.08,0.0,-30.15,14.5323,Fixed,Fixed,Fixed_Fixed,3.784
50,STD,150,60.3,3851.0,4412.0,3.91,12.75,1.5,63.5,76.2,17.6,45.95,-238.91,24.522,11.809,3.7375,Fixed,Fixed,Fixed_Fixed,16.197
50,STD,150,60.3,4243.0,434.0,3.91,12.75,1.5,63.5,76.2,17.6,45.95,1904.7,6.274,27.488,16.4262,Fixed,Fixed,Fixed_Fixed,6.029
50,STD,150,60.3,467.0,4011.0,3.91,12.75,1.5,63.5,76.2,17.6,45.95,-1763.2,0.0,30.15,17.7504,Fixed,Fixed,Fixed_Fixed,6.209
50,STD,150,60.3,871.0,1521.0,3.91,12.75,1.5,63.5,76.2,17.6,45.95,-240.46,0.0,30.15,33.0877,Fixed,Fixed,Fixed_Fixed,1.281
50,STD,150,60.3,4488.0,1055.0,3.91,12.75,1.5,63.5,76.2,17.6,45.95,1587.0,16.97,21.279,10.5006,Fixed,Fixed,Fixed_Fixed,48.091
50,STD,300,60.3,2721.0,416.0,3.91,22.5,1.5,69.9,82.55,20.9,45.95,1066.5,0.0,30.15,32.6223,Fixed,Fixed,Fixed_Fixed,5.371
50,STD,300,60.3,4645.0,4448.0,3.91,22.5,1.5,69.9,82.55,20.9,45.95,133.96,11.809,24.522,2.7514,Fixed,Fixed,Fixed_Fixed,20.374
50,STD,300,60.3,3032.0,2812.0,3.91,22.5,1.5,69.9,82.55,20.9,45.95,112.73,0.0,30.15,5.8026,Fixed,Fixed,Fixed_Fixed,8.257
50,STD,300,60.3,3934.0,3732.0,3.91,22.5,1.5,69.9,82.55,20.9,45.95,124.6,0.0,30.15,3.6779,Fixed,Fixed,Fixed_Fixed,14.418
50,STD,300,60.3,2287.0,2123.0,3.91,22.5,1.5,69.9,82.55,20.9,45.95,102.93,0.0,30.15,9.2433,Fixed,Fixed,Fixed_Fixed,4.61
50,STD,600,60.3,4180.0,2058.0,3.91,33.75,6.4,73.2,82.55,25.4,45.95,760.92,6.0565,26.535,5.278,Fixed,Fixed,Fixed_Fixed,9.121
50,STD,600,60.3,2111.0,1879.0,3.91,33.75,6.4,73.2,82.55,25.4,45.95,117.25,6.709,29.394,9.4954,Fixed,Fixed,Fixed_Fixed,3.303
50,STD,600,60.3,1965.0,615.0,3.91,33.75,6.4,73.2,82.55,25.4,45.95,497.78,0.0,30.15,27.9617,Fixed,Fixed,Fixed_Fixed,1.619
50,STD,600,60.3,2312.0,419.0,3.91,33.75,6.4,73.2,82.55,25.4,45.95,798.79,0.0,30.15,35.8209,Fixed,Fixed,Fixed_Fixed,4.175
50,STD,600,60.3,2157.0,3875.0,3.91,33.75,6.4,73.2,82.55,25.4,45.95,-619.67,6.709,29.394,5.3415,Fixed,Fixed,Fixed_Fixed,8.195
50,STD,150,60.3,4270.0,4872.0,3.91,21.25,1.5,63.5,76.2,17.6,45.95,-257.06,11.809,24.522,2.8253,Fixed,Fixed,Fixed_Fixed,19.313
50,STD,150,60.3,2057.0,2780.0,3.91,21.25,1.5,63.5,76.2,17.6,45.95,-270.85,6.0565,26.535,8.4486,Fixed,Fixed,Fixed_Fixed,5.277
50,STD,150,60.3,2046.0,3459.0,3.91,21.25,1.5,63.5,76.2,17.6,45.95,-511.55,6.709,29.394,7.1528,Fixed,Fixed,Fixed_Fixed,7.221
50,STD,150,60.3,2255.0,1608.0,3.91,21.25,1.5,63.5,76.2,17.6,45.95,231.48,6.709,29.394,12.3334,Fixed,Fixed,Fixed_Fixed,3.312
50,STD,150,60.3,2295.0,4184.0,3.91,21.25,1.5,63.5,76.2,17.6,45.95,-704.5,6.274,27.488,5.5428,Fixed,Fixed,Fixed_Fixed,10.467
50,STD,300,60.3,3415.0,4196.0,3.91,37.5,1.5,69.9,82.55,20.9,45.95,-279.92,0.0,30.15,3.2701,Fixed,Fixed,Fixed_Fixed,13.949
50,STD,300,60.3,1192.0,1080.0,3.91,37.5,1.5,69.9,82.55,20.9,45.95,81.167,0.0,30.15,22.636,Fixed,Fixed,Fixed_Fixed,1.151
50,STD,300,60.3,3696.0,4200.0,3.91,37.5,1.5,69.9,82.55,20.9,45.95,-182.39,21.279,16.97,3.0544,Fixed,Fixed,Fixed_Fixed,14.934
50,STD,300,60.3,1492.0,3454.0,3.91,37.5,1.5,69.9,82.55,20.9,45.95,-726.8,6.0565,26.535,8.0148,Fixed,Fixed,Fixed_Fixed,6.43
50,STD,300,60.3,4825.0,933.0,3.91,37.5,1.5,69.9,82.55,20.9,45.95,1756.5,11.809,24.522,9.2175,Fixed,Fixed,Fixed_Fixed,54.677
50,STD,600,60.3,924.0,395.0,3.91,56.25,6.4,73.2,82.55,25.4,45.95,198.09,0.0,30.15,54.042,Fixed,Fixed,Fixed_Fixed,0.353
50,STD,600,60.3,4092.0,1857.0,3.91,56.25,6.4,73.2,82.55,25.4,45.95,807.09,6.4915,28.441,5.0432,Fixed,Fixed,Fixed_Fixed,8.018
50,STD,600,60.3,1968.0,3650.0,3.91,56.25,6.4,73.2,82.55,25.4,45.95,-587.52,6.0565,26.535,5.1467,Fixed,Fixed,Fixed_Fixed,6.833
50,STD,600,60.3,698.0,1848.0,3.91,56.25,6.4,73.2,82.55,25.4,45.95,-408.56,6.709,29.394,21.4051,Fixed,Fixed,Fixed_Fixed,1.384
50,STD,600,60.3,3736.0,4202.0,3.91,56.25,6.4,73.2,82.55,25.4,45.95,-185.66,11.809,24.522,2.63,Fixed,Fixed,Fixed_Fixed,13.314
50,80,150,60.3,4984.0,4533.0,5.54,0.0,1.5,63.5,76.2,17.6,45.95,263.05,5.7844,25.343,3.5578,Fixed,Fixed,Fixed_Fixed,30.324
50,80,150,60.3,345.0,4581.0,5.54,0.0,1.5,63.5,76.2,17.6,45.95,-2144.5,11.279,23.421,14.6414,Fixed,Fixed,Fixed_Fixed,6.851
50,80,150,60.3,1417.0,4331.0,5.54,0.0,1.5,63.5,76.2,17.6,45.95,-1412.5,6.4008,28.044,10.105,Fixed,Fixed,Fixed_Fixed,36.392
50,80,150,60.3,2471.0,1634.0,5.54,0.0,1.5,63.5,76.2,17.6,45.95,399.31,6.4008,28.044,17.8597,Fixed,Fixed,Fixed_Fixed,5.753
50,80,150,60.3,3897.0,2502.0,5.54,0.0,1.5,63.5,76.2,17.6,45.95,661.46,0.0,30.15,7.7287,Fixed,Fixed,Fixed_Fixed,15.13
50,80,300,60.3,4871.0,4133.0,5.54,0.0,1.5,69.9,82.55,20.9,45.95,390.94,25.343,5.7844,3.8567,Fixed,Fixed,Fixed_Fixed,27.968
50,80,300,60.3,4605.0,3629.0,5.54,0.0,1.5,69.9,82.55,20.9,45.95,471.78,6.4008,28.044,4.5834,Fixed,Fixed,Fixed_Fixed,23.739
50,80,300,60.3,3061.0,312.0,5.54,0.0,1.5,69.9,82.55,20.9,45.95,1389.1,0.0,30.15,31.1571,Fixed,Fixed,Fixed_Fixed,3.61
50,80,300,60.3,2389.0,1792.0,5.54,0.0,1.5,69.9,82.55,20.9,45.95,277.88,5.7844,25.343,16.3191,Fixed,Fixed,Fixed_Fixed,5.753
50,80,300,60.3,2373.0,1806.0,5.54,0.0,1.5,69.9,82.55,20.9,45.95,276.48,6.709,29.394,16.3144,Fixed,Fixed,Fixed_Fixed,5.724
50,80,600,60.3,3562.0,1730.0,5.54,0.0,6.4,73.2,82.55,25.4,45.95,825.15,6.0926,26.694,10.8455,Fixed,Fixed,Fixed_Fixed,11.502
50,80,600,60.3,3715.0,1594.0,5.54,0.0,6.4,73.2,82.55,25.4,45.95,987.8,5.7844,25.343,10.9929,Fixed,Fixed,Fixed_Fixed,13.499
50,80,600,60.3,3753.0,1042.0,5.54,0.0,6.4,73.2,82.55,25.4,45.95,1316.8,0.0,30.15,14.2682,Fixed,Fixed,Fixed_Fixed,35.101
50,80,600,60.3,2106.0,1617.0,5.54,0.0,6.4,73.2,82.55,25.4,45.95,230.78,0.0,30.15,19.4874,Fixed,Fixed,Fixed_Fixed,4.113
50,80,600,60.3,4743.0,4184.0,5.54,0.0,6.4,73.2,82.55,25.4,45.95,262.86,11.279,23.421,3.8402,Fixed,Fixed,Fixed_Fixed,25.376
50,80,150,60.3,4030.0,3857.0,5.54,17.0,1.5,63.5,76.2,17.6,45.95,95.099,6.709,29.394,4.0441,Fixed,Fixed,Fixed_Fixed,18.606
50,80,150,60.3,1512.0,1941.0,5.54,17.0,1.5,63.5,76.2,17.6,45.95,-186.04,0.0,30.15,16.9996,Fixed,Fixed,Fixed_Fixed,3.334
50,80,150,60.3,3291.0,2528.0,5.54,17.0,1.5,63.5,76.2,17.6,45.95,310.69,0.0,30.15,6.9878,Fixed,Fixed,Fixed_Fixed,10.042
50,80,150,60.3,4272.0,614.0,5.54,17.0,1.5,63.5,76.2,17.6,45.95,1820.3,0.0,30.15,14.3039,Fixed,Fixed,Fixed_Fixed,12.011
50,80,150,60.3,337.0,3289.0,5.54,17.0,1.5,63.5,76.2,17.6,45.95,-1485.8,0.0,30.15,26.5976,Fixed,Fixed,Fixed_Fixed,4.224
50,80,300,60.3,662.0,3190.0,5.54,30.0,1.5,69.9,82.55,20.9,45.95,-1146.1,6.4008,28.044,19.7484,Fixed,Fixed,Fixed_Fixed,18.882
50,80,300,60.3,4950.0,822.0,5.54,30.0,1.5,69.9,82.55,20.9,45.95,2005.0,6.709,29.394,9.8813,Fixed,Fixed,Fixed_Fixed,26.427
50,80,300,60.3,4018.0,1047.0,5.54,30.0,1.5,69.9,82.55,20.9,45.95,1275.3,16.208,20.324,10.9938,Fixed,Fixed,Fixed_Fixed,18.332
50,80,300,60.3,3763.0,4200.0,5.54,30.0,1.5,69.9,82.55,20.9,45.95,-183.98,0.0,30.15,3.4665,Fixed,Fixed,Fixed_Fixed,19.043
50,80,300,60.3,4372.0,2726.0,5.54,30.0,1.5,69.9,82.55,20.9,45.95,638.08,6.0926,26.694,4.4475,Fixed,Fixed,Fixed_Fixed,15.838
50,80,600,60.3,1385.0,1033.0,5.54,45.0,6.4,73.2,82.55,25.4,45.95,152.07,0.0,30.15,21.8256,Fixed,Fixed,Fixed_Fixed,1.48
50,80,600,60.3,796.0,2394.0,5.54,45.0,6.4,73.2,82.55,25.4,45.95,-607.22,0.0,30.15,19.266,Fixed,Fixed,Fixed_Fixed,3.211
50,80,600,60.3,3792.0,2725.0,5.54,45.0,6.4,73.2,82.55,25.4,45.95,403.65,0.0,30.15,4.414,Fixed,Fixed,Fixed_Fixed,11.696
50,80,600,60.3,2533.0,4130.0,5.54,45.0,6.4,73.2,82.55,25.4,45.95,-561.03,6.709,29.394,4.4134,Fixed,Fixed,Fixed_Fixed,12.567
50,80,600,60.3,3870.0,1963.0,5.54,45.0,6.4,73.2,82.55,25.4,45.95,710.62,6.0926,26.694,5.8498,Fixed,Fixed,Fixed_Fixed,9.957
50,80,150,60.3,2584.0,921.0,5.54,12.75,1.5,63.5,76.2,17.6,45.95,697.78,0.0,30.15,21.8885,Fixed,Fixed,Fixed_Fixed,5.364
50,80,150,60.3,1597.0,1206.0,5.54,12.75,1.5,63.5,76.2,17.6,45.95,152.83,0.0,30.15,26.0395,Fixed,Fixed,Fixed_Fixed,2.191
50,80,150,60.3,2094.0,991.0,5.54,12.75,1.5,63.5,76.2,17.6,45.95,430.64,0.0,30.15,24.8022,Fixed,Fixed,Fixed_Fixed,3.099
50,80,150,60.3,3478.0,535.0,5.54,12.75,1.5,63.5,76.2,17.6,45.95,1453.9,0.0,30.15,21.0473,Fixed,Fixed,Fixed_Fixed,8.61
50,80,150,60.3,3761.0,1693.0,5.54,12.75,1.5,63.5,76.2,17.6,45.95,866.17,11.279,23.421,9.2293,Fixed,Fixed,Fixed_Fixed,11.63
50,80,300,60.3,4862.0,2343.0,5.54,22.5,1.5,69.9,82.55,20.9,45.95,1000.1,6.0926,26.694,4.9396,Fixed,Fixed,Fixed_Fixed,19.118
50,80,300,60.3,3502.0,3505.0,5.54,22.5,1.5,69.9,82.55,20.9,45.95,1.5,0.0,58.15,4.6029,Fixed,Fixed,Fixed_Fixed,14.824
50,80,300,60.3,2605.0,1568.0,5.54,22.5,1.5,69.9,82.55,20.9,45.95,406.69,6.0926,26.694,11.8538,Fixed,Fixed,Fixed_Fixed,5.279
50,80,300,60.3,903.0,1913.0,5.54,22.5,1.5,69.9,82.55,20.9,45.95,-381.7,0.0,30.15,24.7258,Fixed,Fixed,Fixed_Fixed,2.437
50,80,300,60.3,2668.0,2617.0,5.54,22.5,1.5,69.9,82.55,20.9,45.95,69.9,0.0,30.15,7.4411,Fixed,Fixed,Fixed_Fixed,8.227
50,80,600,60.3,2225.0,747.0,5.54,33.75,6.4,73.2,82.55,25.4,45.95,566.53,6.709,29.394,23.4158,Fixed,Fixed,Fixed_Fixed,2.871
50,80,600,60.3,1501.0,567.0,5.54,33.75,6.4,73.2,82.55,25.4,45.95,337.33,0.0,30.15,39.5184,Fixed,Fixed,Fixed_Fixed,1.206
50,80,600,60.3,3205.0,1348.0,5.54,33.75,6.4,73.2,82.55,25.4,45.95,718.2,6.0926,26.694,10.333,Fixed,Fixed,Fixed_Fixed,6.532
50,80,600,60.3,4507.0,4334.0,5.54,33.75,6.4,73.2,82.55,25.4,45.95,107.87,16.208,20.324,2.7826,Fixed,Fixed,Fixed_Fixed,21.974
50,80,600,60.3,3437.0,384.0,5.54,33.75,6.4,73.2,82.55,25.4,45.95,1489.2,6.4008,28.044,23.4267,Fixed,Fixed,Fixed_Fixed,4.945
50,80,150,60.3,3007.0,2807.0,5.54,21.25,1.5,63.5,76.2,17.6,45.95,107.7,6.709,29.394,6.5497,Fixed,Fixed,Fixed_Fixed,9.724
50,80,150,60.3,3349.0,4799.0,5.54,21.25,1.5,63.5,76.2,17.6,45.95,-601.16,6.4008,28.044,3.7581,Fixed,Fixed,Fixed_Fixed,20.444
50,80,150,60.3,4817.0,1962.0,5.54,21.25,1.5,63.5,76.2,17.6,45.95,1202.1,0.0,30.15,5.9367,Fixed,Fixed,Fixed_Fixed,19.181
50,80,150,60.3,4363.0,1299.0,5.54,21.25,1.5,63.5,76.2,17.6,45.95,1375.9,5.7844,25.343,9.0997,Fixed,Fixed,Fixed_Fixed,21.197
50,80,150,60.3,3979.0,1155.0,5.54,21.25,1.5,63.5,76.2,17.6,45.95,1259.0,11.279,23.421,10.9722,Fixed,Fixed,Fixed_Fixed,17.362
50,80,300,60.3,1762.0,3277.0,5.54,37.5,1.5,69.9,82.55,20.9,45.95,-570.92,0.0,30.15,7.7766,Fixed,Fixed,Fixed_Fixed,7.784
50,80,300,60.3,1578.0,1510.0,5.54,37.5,1.5,69.9,82.55,20.9,45.95,69.9,0.0,30.15,15.4677,Fixed,Fixed,Fixed_Fixed,2.636
50,80,300,60.3,4800.0,1793.0,5.54,37.5,1.5,69.9,82.55,20.9,45.95,1202.9,11.88,24.669,5.6839,Fixed,Fixed,Fixed_Fixed,17.459
50,80,300,60.3,2727.0,1536.0,5.54,37.5,1.5,69.9,82.55,20.9,45.95,422.67,5.7844,25.343,10.0939,Fixed,Fixed,Fixed_Fixed,5.388
50,80,300,60.3,2262.0,4291.0,5.54,37.5,1.5,69.9,82.55,20.9,45.95,-778.03,6.0926,26.694,5.0414,Fixed,Fixed,Fixed_Fixed,13.78
50,80,600,60.3,3303.0,4036.0,5.54,56.25,6.4,73.2,82.55,25.4,45.95,-276.6,6.709,29.394,3.3164,Fixed,Fixed,Fixed_Fixed,14.639
50,80,600,60.3,3541.0,1243.0,5.54,56.25,6.4,73.2,82.55,25.4,45.95,869.04,0.0,30.15,8.9805,Fixed,Fixed,Fixed_Fixed,7.434
50,80,600,60.3,3912.0,2741.0,5.54,56.25,6.4,73.2,82.55,25.4,45.95,414.15,6.709,29.394,3.9963,Fixed,Fixed,Fixed_Fixed,12.084
50,80,600,60.3,2381.0,3958.0,5.54,56.25,6.4,73.2,82.55,25.4,45.95,-540.56,6.709,29.394,4.4962,Fixed,Fixed,Fixed_Fixed,11.161
50,80,600,60.3,4771.0,1415.0,5.54,56.25,6.4,73.2,82.55,25.4,45.95,1353.8,11.279,23.421,6.3739,Fixed,Fixed,Fixed_Fixed,16.144
50,XS,150,60.3,2804.0,748.0,5.54,0.0,1.5,63.5,76.2,17.6,45.95,990.6,6.709,29.394,26.3379,Fixed,Fixed,Fixed_Fixed,27.075
50,XS,150,60.3,1774.0,4339.0,5.54,0.0,1.5,63.5,76.2,17.6,45.95,-1233.6,6.709,29.394,8.7842,Fixed,Fixed,Fixed_Fixed,23.18
50,XS,150,60.3,1257.0,3933.0,5.54,0.0,1.5,63.5,76.2,17.6,45.95,-1287.0,12.481,25.916,12.359,Fixed,Fixed,Fixed_Fixed,30.721
50,XS,150,60.3,4931.0,1586.0,5.54,0.0,1.5,63.5,76.2,17.6,45.95,1601.6,6.709,29.394,7.9152,Fixed,Fixed,Fixed_Fixed,53.402
50,XS,150,60.3,2499.0,3733.0,5.54,0.0,1.5,63.5,76.2,17.6,45.95,-572.83,0.0,30.15,8.1047,Fixed,Fixed,Fixed_Fixed,13.925
50,XS,300,60.3,3604.0,970.0,5.54,0.0,1.5,69.9,82.55,20.9,45.95,1264.4,0.0,30.15,15.8541,Fixed,Fixed,Fixed_Fixed,45.661
50,XS,300,60.3,1027.0,4509.0,5.54,0.0,1.5,69.9,82.55,20.9,45.95,-1691.8,6.0926,26.694,11.0892,Fixed,Fixed,Fixed_Fixed,44.202
50,XS,300,60.3,3736.0,617.0,5.54,0.0,1.5,69.9,82.55,20.9,45.95,1562.5,0.0,30.15,18.2427,Fixed,Fixed,Fixed_Fixed,10.781
50,XS,300,60.3,3405.0,2592.0,5.54,0.0,1.5,69.9,82.55,20.9,45.95,366.78,6.4008,28.044,8.3463,Fixed,Fixed,Fixed_Fixed,12.335
50,XS,300,60.3,3761.0,2445.0,5.54,0.0,1.5,69.9,82.55,20.9,45.95,628.27,5.7844,25.343,7.9247,Fixed,Fixed,Fixed_Fixed,14.175
50,XS,600,60.3,4561.0,1267.0,5.54,0.0,6.4,73.2,82.55,25.4,45.95,1589.1,6.4008,28.044,9.7718,Fixed,Fixed,Fixed_Fixed,63.506
50,XS,600,60.3,4029.0,1352.0,5.54,0.0,6.4,73.2,82.55,25.4,45.95,1281.0,17.935,22.489,11.1268,Fixed,Fixed,Fixed_Fixed,22.869
50,XS,600,60.3,2156.0,781.0,5.54,0.0,6.4,73.2,82.55,25.4,45.95,621.66,0.0,30.15,34.3795,Fixed,Fixed,Fixed_Fixed,4.26
50,XS,600,60.3,4634.0,4867.0,5.54,0.0,6.4,73.2,82.55,25.4,45.95,-141.74,23.421,11.279,3.4091,Fixed,Fixed,Fixed_Fixed,28.679
50,XS,600,60.3,492.0,4940.0,5.54,0.0,6.4,73.2,82.55,25.4,45.95,-2217.7,5.7844,25.343,11.976,Fixed,Fixed,Fixed_Fixed,9.456
50,XS,150,60.3,4033.0,3343.0,5.54,17.0,1.5,63.5,76.2,17.6,45.95,277.67,6.709,29.394,4.5829,Fixed,Fixed,Fixed_Fixed,16.33
50,XS,150,60.3,4238.0,1757.0,5.54,17.0,1.5,63.5,76.2,17.6,45.95,1063.9,6.0926,26.694,7.633,Fixed,Fixed,Fixed_Fixed,14.881
50,XS,150,60.3,2847.0,3592.0,5.54,17.0,1.5,63.5,76.2,17.6,45.95,-289.23,0.0,30.15,5.8385,Fixed,Fixed,Fixed_Fixed,12.351
50,XS,150,60.3,3263.0,4323.0,5.54,17.0,1.5,63.5,76.2,17.6,45.95,-441.26,0.0,30.15,4.4024,Fixed,Fixed,Fixed_Fixed,17.583
50,XS,150,60.3,4871.0,3127.0,5.54,17.0,1.5,63.5,76.2,17.6,45.95,697.87,6.4008,28.044,4.1038,Fixed,Fixed,Fixed_Fixed,20.673
50,XS,300,60.3,2168.0,3882.0,5.54,30.0,1.5,69.9,82.55,20.9,45.95,-664.55,6.709,29.394,6.0088,Fixed,Fixed,Fixed_Fixed,11.651
50,XS,300,60.3,2667.0,4670.0,5.54,30.0,1.5,69.9,82.55,20.9,45.95,-786.5,6.709,29.394,4.2956,Fixed,Fixed,Fixed_Fixed,17.491
50,XS,300,60.3,2556.0,3945.0,5.54,30.0,1.5,69.9,82.55,20.9,45.95,-510.77,6.4008,28.044,5.1196,Fixed,Fixed,Fixed_Fixed,13.008
50,XS,300,60.3,3637.0,4465.0,5.54,30.0,1.5,69.9,82.55,20.9,45.95,-349.79,6.4008,28.044,3.3913,Fixed,Fixed,Fixed_Fixed,19.898
50,XS,300,60.3,383.0,4744.0,5.54,30.0,1.5,69.9,82.55,20.9,45.95,-2176.3,5.7844,25.343,13.4291,Fixed,Fixed,Fixed_Fixed,7.971
50,XS,600,60.3,599.0,3297.0,5.54,45.0,6.4,73.2,82.55,25.4,45.95,-1218.5,6.709,29.394,19.1623,Fixed,Fixed,Fixed_Fixed,23.503
50,XS,600,60.3,850.0,2580.0,5.54,45.0,6.4,73.2,82.55,25.4,45.95,-649.68,6.709,29.394,17.201,Fixed,Fixed,Fixed_Fixed,3.811
50,XS,600,60.3,4205.0,2831.0,5.54,45.0,6.4,73.2,82.55,25.4,45.95,491.37,6.709,29.394,3.9399,Fixed,Fixed,Fixed_Fixed,13.847
50,XS,600,60.3,1739.0,2299.0,5.54,45.0,6.4,73.2,82.55,25.4,45.95,-217.51,11.88,24.669,9.564,Fixed,Fixed,Fixed_Fixed,4.292
50,XS,600,60.3,3182.0,694.0,5.54,45.0,6.4,73.2,82.55,25.4,45.95,1048.5,6.709,29.394,17.6667,Fixed,Fixed,Fixed_Fixed,9.664
50,XS,150,60.3,2902.0,1053.0,5.54,12.75,1.5,63.5,76.2,17.6,45.95,777.28,0.0,30.15,17.5376,Fixed,Fixed,Fixed_Fixed,7.019
50,XS,150,60.3,4000.0,1218.0,5.54,12.75,1.5,63.5,76.2,17.6,45.95,1265.4,6.0926,26.694,11.1381,Fixed,Fixed,Fixed_Fixed,20.176
50,XS,150,60.3,4176.0,1397.0,5.54,12.75,1.5,63.5,76.2,17.6,45.95,1229.7,5.7844,25.343,9.6162,Fixed,Fixed,Fixed_Fixed,18.966
50,XS,150,60.3,4150.0,3767.0,5.54,12.75,1.5,63.5,76.2,17.6,45.95,176.43,0.0,30.15,4.2241,Fixed,Fixed,Fixed_Fixed,19.108
50,XS,150,60.3,565.0,4148.0,5.54,12.75,1.5,63.5,76.2,17.6,45.95,-1782.2,0.0,30.15,15.5208,Fixed,Fixed,Fixed_Fixed,10.023
50,XS,300,60.3,4485.0,4138.0,5.54,22.5,1.5,69.9,82.55,20.9,45.95,191.48,6.4008,28.044,3.2204,Fixed,Fixed,Fixed_Fixed,22.814
50,XS,300,60.3,4773.0,1326.0,5.54,22.5,1.5,69.9,82.55,20.9,45.95,1556.2,5.7844,25.343,7.9728,Fixed,Fixed,Fixed_Fixed,30.388
50,XS,300,60.3,1339.0,2976.0,5.54,22.5,1.5,69.9,82.55,20.9,45.95,-635.78,11.279,23.421,12.2998,Fixed,Fixed,Fixed_Fixed,6.372
50,XS,300,60.3,3942.0,1477.0,5.54,22.5,1.5,69.9,82.55,20.9,45.95,998.14,11.279,23.421,8.8751,Fixed,Fixed,Fixed_Fixed,12.523
50,XS,300,60.3,2251.0,2637.0,5.54,22.5,1.5,69.9,82.55,20.9,45.95,-176.55,6.4008,28.044,8.5441,Fixed,Fixed,Fixed_Fixed,7.009
50,XS,600,60.3,2479.0,3147.0,5.54,33.75,6.4,73.2,82.55,25.4,45.95,-270.51,0.0,30.15,6.0387,Fixed,Fixed,Fixed_Fixed,8.665
